# null, year, acm, acn, star, stard, pl, px, rb, part, debasat, debcoll, deb, null, null
# Bin     YDate                 ACM          ACN          Star         StarD        PL           PX           RB           Part         DebASAT      DebColl      Deb          Err          Total
394  1958.07666     0    0    0    0    1    0    0    0    0    0    0    0    1
395  1958.0794 0    0    0    0    1    0    0    0    0    0    0    0    1
396  1958.08214     0    0    0    0    1    0    0    0    0    0    0    0    1
397  1958.08487     0    0    0    0    1    0    0    0    0    0    0    0    1
398  1958.08761     0    1    0    0    1    0    0    0    0    0    0    0    2
399  1958.09035     0    1    0    0    1    0    0    0    0    0    0    0    2
400  1958.09309     0    1    0    0    1    0    0    0    0    0    0    0    2
401  1958.09582     0    1    0    0    1    0    0    0    0    0    0    0    2
402  1958.09856     0    1    0    0    1    0    0    0    0    0    0    0    2
403  1958.1013 0    1    0    0    1    0    0    0    0    0    0    0    2
404  1958.10404     0    1    0    0    1    0    0    0    0    0    0    0    2
405  1958.10678     0    1    0    0    1    0    0    0    0    0    0    0    2
406  1958.10951     0    1    0    0    1    0    0    0    0    0    0    0    2
407  1958.11225     0    1    0    0    1    0    0    0    0    0    0    0    2
408  1958.11499     0    1    0    0    1    0    0    0    0    0    0    0    2
409  1958.11773     0    1    0    0    1    0    0    0    0    0    0    0    2
410  1958.12047     0    1    0    0    1    0    0    0    0    0    0    0    2
411  1958.1232 0    1    0    0    1    0    0    0    0    0    0    0    2
412  1958.12594     0    1    0    0    1    0    0    0    0    0    0    0    2
413  1958.12868     0    1    0    0    1    0    0    0    0    0    0    0    2
414  1958.13142     0    1    0    0    1    0    0    0    0    0    0    0    2
415  1958.13415     0    1    0    0    1    0    0    0    0    0    0    0    2
416  1958.13689     0    1    0    0    1    0    0    0    0    0    0    0    2
417  1958.13963     0    1    0    0    1    0    0    0    0    0    0    0    2
418  1958.14237     0    1    0    0    1    0    0    0    0    0    0    0    2
419  1958.14511     0    1    0    0    1    0    0    0    0    0    0    0    2
420  1958.14784     0    1    0    0    1    0    0    0    0    0    0    0    2
421  1958.15058     0    1    0    0    1    0    0    0    0    0    0    0    2
422  1958.15332     0    1    0    0    1    0    0    0    0    0    0    0    2
423  1958.15606     0    1    0    0    1    0    0    0    0    0    0    0    2
424  1958.1588 0    1    0    0    1    0    0    0    0    0    0    0    2
425  1958.16153     0    1    0    0    1    0    0    0    0    0    0    0    2
426  1958.16427     0    1    0    0    1    0    0    0    0    0    0    0    2
427  1958.16701     0    1    0    0    1    0    0    0    0    0    0    0    2
428  1958.16975     0    1    0    0    1    0    0    0    0    0    0    0    2
429  1958.17248     0    1    0    0    1    0    0    0    0    0    0    0    2
430  1958.17522     0    1    0    0    1    0    0    0    0    0    0    0    2
431  1958.17796     0    1    0    0    1    0    0    0    0    0    0    0    2
432  1958.1807 0    1    0    0    1    0    0    0    0    0    0    0    2
433  1958.18344     0    1    0    0    1    0    0    0    0    0    0    0    2
434  1958.18617     0    1    0    0    1    0    0    0    0    0    0    0    2
435  1958.18891     0    1    0    0    1    0    0    0    0    0    0    0    2
436  1958.19165     0    1    0    0    1    0    0    0    0    0    0    0    2
437  1958.19439     0    1    0    0    1    0    0    0    0    0    0    0    2
438  1958.19713     0    1    0    0    1    0    0    0    0    0    0    0    2
439  1958.19986     0    1    0    0    1    0    0    0    0    0    0    0    2
440  1958.2026 0    1    0    0    1    0    0    0    0    0    0    0    2
441  1958.20534     0    1    0    0    1    0    0    0    0    0    0    0    2
442  1958.20808     0    2    0    0    1    0    1    1    0    0    0    0    5
443  1958.21081     0    2    0    0    1    0    1    1    0    0    0    0    5
444  1958.21355     0    2    0    0    1    0    1    1    0    0    0    0    5
445  1958.21629     0    2    0    0    1    0    1    1    0    0    0    0    5
446  1958.21903     0    2    0    0    1    0    1    1    0    0    0    0    5
447  1958.22177     0    2    0    0    1    0    1    1    0    0    0    0    5
448  1958.2245 0    2    0    0    1    0    1    1    0    0    0    0    5
449  1958.22724     0    2    0    0    1    0    1    1    0    0    0    0    5
450  1958.22998     0    2    0    0    1    0    1    1    0    0    0    0    5
451  1958.23272     0    3    0    0    1    0    1    1    0    0    0    0    6
452  1958.23546     0    3    0    0    1    0    1    1    0    0    0    0    6
453  1958.23819     0    3    0    0    1    0    1    1    0    0    0    0    6
454  1958.24093     0    3    0    0    1    0    1    1    0    0    0    0    6
455  1958.24367     0    3    0    0    1    0    1    1    0    0    0    0    6
456  1958.24641     0    3    0    0    1    0    1    1    0    0    0    0    6
457  1958.24914     0    2.5  0    0    1.5  0    1    1    0    0    0    0    6
458  1958.25188     0    2    0    0    2    0    1    1    0    0    0    0    6
459  1958.25462     0    2    0    0    2    0    1    1    0    0    0    0    6
460  1958.25736     0    2    0    0    2    0    1    1    0    0    0    0    6
461  1958.2601 0    2    0    0    2    0    1    1    0    0    0    0    6
462  1958.26283     0    2    0    0    2    0    1    1    0    0    0    0    6
463  1958.26557     0    2    0    0    2    0    1    1    0    0    0    0    6
464  1958.26831     0    2    0    0    2    0    1    1    0    0    0    0    6
465  1958.27105     0    2    0    0    2    0    1    1    0    0    0    0    6
466  1958.27379     0    2    0    0    2    0    1    1    0    0    0    0    6
467  1958.27652     0    2    0    0    2    0    1    1    0    0    0    0    6
468  1958.27926     0    2    0    0    2    0    1    1    0    0    0    0    6
469  1958.282  0    2    0    0    2    0    1    1    0    0    0    0    6
470  1958.28474     0    2    0    0    1    0    1    1    0    0    0    0    5
471  1958.28747     0    2    0    0    1    0    1    1    0    0    0    0    5
472  1958.29021     0    2    0    0    1    0    1    1    0    0    0    0    5
473  1958.29295     0    2    0    0    1    0    1    1    0    0    0    0    5
474  1958.29569     0    2    0    0    1    0    1    1    0    0    0    0    5
475  1958.29843     0    2    0    0    1    0    1    1    0    0    0    0    5
476  1958.30116     0    2    0    0    1    0    1    1    0    0    0    0    5
477  1958.3039 0    2    0    0    1    0    1    1    0    0    0    0    5
478  1958.30664     0    2    0    0    1    0    1    1    0    0    0    0    5
479  1958.30938     0    2    0    0    1    0    1    1    0    0    0    0    5
480  1958.31211     0    2    0    0    1    0    1    1    0    0    0    0    5
481  1958.31485     0    2    0    0    1    0    1    1    0    0    0    0    5
482  1958.31759     0    2    0    0    1    0    1    1    0    0    0    0    5
483  1958.32033     0    2    0    0    1    0    1    1    0    0    0    0    5
484  1958.32307     0    2    0    0    1    0    1    1    0    0    0    0    5
485  1958.3258 0    2    0    0    1    0    1    1    0    0    0    0    5
486  1958.32854     0    2    0    0    1    0    1    1    0    0    0    0    5
487  1958.33128     0    2    0    0    1    0    1    1    0    0    0    0    5
488  1958.33402     0    2    0    0    1    0    1    1    0    0    0    0    5
489  1958.33676     0    2    0    0    1    0    1    1    0    0    0    0    5
490  1958.33949     0    2    0    0    1    0    1    1    0    0    0    0    5
491  1958.34223     0    2    0    0    1    0    1    1    0    0    0    0    5
492  1958.34497     0    2    0    0    1    0    1    1    0    0    0    0    5
493  1958.34771     0    2    0    0    1    0    1    1    0    0    0    0    5
494  1958.35044     0    2    0    0    1    0    1    1    0    0    0    0    5
495  1958.35318     0    2    0    0    1    0    1    1    0    0    0    0    5
496  1958.35592     0    1.5  0    0    1.5  0    1    1    0    0    0    0    5
497  1958.35866     0    1    0    0    2    0    1    1    0    0    0    0    5
498  1958.3614 0    1    0    0    2    0    1    1    0    0    0    0    5
499  1958.36413     0    1    0    0    2    0    1    1    0    0    0    0    5
500  1958.36687     0    1    0    0    2    0    1    1    0    0    0    0    5
501  1958.36961     0    2    0    0    2    0    2    1    0    0    0    0    7
502  1958.37235     0    2    0    0    2    0    2    1    0    0    0    0    7
503  1958.37509     0    2    0    0    2    0    2    1    0    0    0    0    7
504  1958.37782     0    2    0    0    2    0    2    1    0    0    0    0    7
505  1958.38056     0    2    0    0    2    0    2    1    0    0    0    0    7
506  1958.3833 0    2    0    0    2    0    2    1    0    0    0    0    7
507  1958.38604     0    2    0    0    2    0    2    1    0    0    0    0    7
508  1958.38877     0    2    0    0    2    0    2    1    0    0    0    0    7
509  1958.39151     0    2    0    0    2    0    2    1    0    0    0    0    7
510  1958.39425     0    2    0    0    2    0    2    1    0    0    0    0    7
511  1958.39699     0    2    0    0    2    0    2    1    0    0    0    0    7
512  1958.39973     0    2    0    0    2    0    2    1    0    0    0    0    7
513  1958.40246     0    2    0    0    2    0    2    1    0    0    0    0    7
514  1958.4052 0    2    0    0    2    0    2    1    0    0    0    0    7
515  1958.40794     0    2    0    0    2    0    2    1    0    0    0    0    7
516  1958.41068     0    2    0    0    2    0    2    1    0    0    0    0    7
517  1958.41342     0    2    0    0    2    0    2    1    0    0    0    0    7
518  1958.41615     0    2    0    0    2    0    2    1    0    0    0    0    7
519  1958.41889     0    2    0    0    2    0    2    1    0    0    0    0    7
520  1958.42163     0    2    0    0    2    0    2    1    0    0    0    0    7
521  1958.42437     0    2    0    0    2    0    2    1    0    0    0    0    7
522  1958.4271 0    1.5  0    0    2.5  0    2    1    0    0    0    0    7
523  1958.42984     0    1    0    0    3    0    2    1    0    0    0    0    7
524  1958.43258     0    1    0    0    3    0    2    1    0    0    0    0    7
525  1958.43532     0    1    0    0    3    0    2    1    0    0    0    0    7
526  1958.43806     0    1    0    0    3    0    2    1    0    0    0    0    7
527  1958.44079     0    1    0    0    3    0    2    1    0    0    0    0    7
528  1958.44353     0    1    0    0    3    0    2    1    0    0    0    0    7
529  1958.44627     0    1    0    0    3    0    2    1    0    0    0    0    7
530  1958.44901     0    1    0    0    3    0    2    1    0    0    0    0    7
531  1958.45175     0    1    0    0    3    0    2    1    0    0    0    0    7
532  1958.45448     0    1    0    0    3    0    2    1    0    0    0    0    7
533  1958.45722     0    1    0    0    3    0    2    1    0    0    0    0    7
534  1958.45996     0    1    0    0    3    0    2    1    0    0    0    0    7
535  1958.4627 0    1    0    0    3    0    2    1    0    0    0    0    7
536  1958.46543     0    1    0    0    3    0    2    1    0    0    0    0    7
537  1958.46817     0    1    0    0    3    0    2    1    0    0    0    0    7
538  1958.47091     0    1    0    0    3    0    2    1    0    0    0    0    7
539  1958.47365     0    1    0    0    3    0    2    1    0    0    0    0    7
540  1958.47639     0    1    0    0    3    0    2    1    0    0    0    0    7
541  1958.47912     0    1    0    0    3    0    2    1    0    0    0    0    7
542  1958.48186     0    1    0    0    3    0    2    1    0    0    0    0    7
543  1958.4846 0    1    0    0    3    0    2    1    0    0    0    0    7
544  1958.48734     0    1    0    0    3    0    2    1    0    0    0    0    7
545  1958.49008     0    1    0    0    2    0    2    1    0    0    0    0    6
546  1958.49281     0    1    0    0    2    0    2    1    0    0    0    0    6
547  1958.49555     0    1    0    0    2    0    2    1    0    0    0    0    6
548  1958.49829     0    1    0    0    2    0    2    1    0    0    0    0    6
549  1958.50103     0    1    0    0    2    0    2    1    0    0    0    0    6
550  1958.50376     0    1    0    0    2    0    2    1    0    0    0    0    6
551  1958.5065 0    1    0    0    2    0    2    1    0    0    0    0    6
552  1958.50924     0    1    0    0    2    0    2    1    0    0    0    0    6
